transaction_id,customer_id,amount,payment_status,agent_action,execution_status,recovery_status,recovered_amount,policy_reason,execution_message,executed_at
TX00347,CUST1149,9999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00348,CUST1068,799.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00349,CUST1023,299.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00350,CUST1026,799.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00351,CUST1104,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00352,CUST1003,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00353,CUST1175,2499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00354,CUST1016,799.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00355,CUST1092,1299.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00356,CUST1117,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00357,CUST1097,1999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00358,CUST1177,999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00359,CUST1177,9999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00360,CUST1093,499.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00361,CUST1174,4999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00362,CUST1177,499.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00363,CUST1064,9999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00364,CUST1122,7999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00365,CUST1152,9999.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00366,CUST1090,799.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00367,CUST1027,299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00368,CUST1118,9999.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00369,CUST1075,2499.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00370,CUST1036,1999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00371,CUST1121,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00372,CUST1181,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00373,CUST1062,4999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00374,CUST1059,2499.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00375,CUST1050,3499.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00376,CUST1016,7999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00377,CUST1029,1299.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00378,CUST1100,7999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00379,CUST1180,1299.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00380,CUST1061,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00381,CUST1152,799.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00382,CUST1165,799.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00383,CUST1158,299.0,abandoned,reminder,SIMULATED,FOLLOW_UP,0.0,Transaction passed all recovery policy checks.,Recovery reminder scheduled in Test Mode simulation.,2026-09-04 23:17:30
TX00384,CUST1098,4999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00385,CUST1181,3499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00386,CUST1070,999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00387,CUST1140,4999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00388,CUST1138,299.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00389,CUST1167,999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00390,CUST1112,499.0,failed,retry,BLOCKED,not_attempted,0.0,Maximum retry attempts reached.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00391,CUST1109,799.0,failed,retry,BLOCKED,not_attempted,0.0,Maximum retry attempts reached.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00392,CUST1071,7999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00393,CUST1131,9999.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00394,CUST1032,799.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00395,CUST1036,7999.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00396,CUST1196,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00397,CUST1083,7999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00398,CUST1091,499.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00399,CUST1082,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00400,CUST1195,299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00401,CUST1112,3499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00402,CUST1166,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00403,CUST1095,9999.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00404,CUST1078,999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00405,CUST1019,799.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00406,CUST1030,2499.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00407,CUST1026,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00408,CUST1164,9999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00409,CUST1054,9999.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00410,CUST1035,499.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00411,CUST1063,1299.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00412,CUST1077,999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00413,CUST1061,3499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00414,CUST1135,299.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00415,CUST1107,1999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00416,CUST1017,299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00417,CUST1160,4999.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00418,CUST1079,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00419,CUST1150,9999.0,failed,retry,BLOCKED,not_attempted,0.0,Transaction is outside the 7-day recovery window.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00420,CUST1061,299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00421,CUST1014,1299.0,failed,retry,BLOCKED,not_attempted,0.0,Maximum retry attempts reached.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00422,CUST1179,299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00423,CUST1191,1299.0,failed,retry,BLOCKED,not_attempted,0.0,Transaction is outside the 7-day recovery window.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00424,CUST1016,1299.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00425,CUST1014,3499.0,abandoned,reminder,SIMULATED,FOLLOW_UP,0.0,Transaction passed all recovery policy checks.,Recovery reminder scheduled in Test Mode simulation.,2026-09-04 23:17:30
TX00426,CUST1197,499.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00427,CUST1000,299.0,abandoned,reminder,SIMULATED,FOLLOW_UP,0.0,Transaction passed all recovery policy checks.,Recovery reminder scheduled in Test Mode simulation.,2026-09-04 23:17:30
TX00428,CUST1093,2499.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00429,CUST1189,9999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00430,CUST1081,1299.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00431,CUST1045,999.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00432,CUST1198,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00433,CUST1144,1299.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00434,CUST1187,4999.0,failed,retry,BLOCKED,not_attempted,0.0,Maximum retry attempts reached.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00435,CUST1138,1999.0,failed,retry,BLOCKED,not_attempted,0.0,Transaction is outside the 7-day recovery window.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00436,CUST1096,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00437,CUST1036,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00438,CUST1117,499.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00439,CUST1015,2499.0,failed,retry,BLOCKED,not_attempted,0.0,Maximum retry attempts reached.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00440,CUST1100,1999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00441,CUST1034,7999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00442,CUST1104,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00443,CUST1030,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00444,CUST1037,499.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00445,CUST1044,299.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00446,CUST1063,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00447,CUST1033,999.0,failed,retry,SIMULATED,RECOVERED,999.0,Transaction passed all recovery policy checks.,Payment retry succeeded in Test Mode simulation.,2026-09-04 23:17:30
TX00448,CUST1050,9999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00449,CUST1118,299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00450,CUST1174,2499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00451,CUST1038,299.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00452,CUST1122,299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00453,CUST1134,999.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00454,CUST1139,3499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00455,CUST1081,7999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00456,CUST1196,7999.0,abandoned,reminder,SIMULATED,FOLLOW_UP,0.0,Transaction passed all recovery policy checks.,Recovery reminder scheduled in Test Mode simulation.,2026-09-04 23:17:30
TX00457,CUST1061,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00458,CUST1090,799.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00459,CUST1179,1999.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00460,CUST1126,4999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00461,CUST1154,999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00462,CUST1051,799.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00463,CUST1150,799.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00464,CUST1101,7999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00465,CUST1111,9999.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00466,CUST1177,7999.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00467,CUST1176,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00468,CUST1154,1999.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00469,CUST1127,799.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00470,CUST1162,499.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00471,CUST1063,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00472,CUST1187,2499.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00473,CUST1089,4999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00474,CUST1008,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00475,CUST1096,799.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00476,CUST1180,299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00477,CUST1084,999.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00478,CUST1186,4999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00479,CUST1100,7999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00480,CUST1109,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00481,CUST1043,9999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00482,CUST1120,3499.0,abandoned,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00483,CUST1099,799.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00484,CUST1067,3499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00485,CUST1192,9999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00486,CUST1015,2499.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00487,CUST1121,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00488,CUST1044,799.0,abandoned,reminder,SIMULATED,FOLLOW_UP,0.0,Transaction passed all recovery policy checks.,Recovery reminder scheduled in Test Mode simulation.,2026-09-04 23:17:30
TX00489,CUST1020,9999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00490,CUST1017,499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00491,CUST1003,7999.0,failed,escalate,BLOCKED,not_attempted,0.0,Action 'escalate' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00492,CUST1150,7999.0,failed,retry,BLOCKED,not_attempted,0.0,Transaction is outside the 7-day recovery window.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00493,CUST1088,2499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00494,CUST1103,799.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00495,CUST1176,999.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00496,CUST1077,1299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00497,CUST1190,3499.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00498,CUST1048,3499.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00499,CUST1014,4999.0,failed,stop,BLOCKED,not_attempted,0.0,Action 'stop' is not executable by the recovery policy.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00500,CUST1145,299.0,success,stop,BLOCKED,not_attempted,0.0,Payment is already successful.,Recovery action blocked by policy governance.,2026-09-04 23:17:30
